Date,Year,Open,High,Low,Close,Volume,Adj Close
2021-01-26,2021,201.75999450683594,203.49000549316406,200.97000122070312,202.00999450683594,9605300,197.3314208984375
2021-01-27,2021,197.63999938964844,199.6999969482422,193.9600067138672,194.97000122070312,13772400,190.45448303222656
2021-01-28,2021,200.0,202.0,198.1699981689453,198.22000122070312,11041300,193.62921142578125
2021-01-29,2021,197.82000732421875,203.0500030517578,192.80999755859375,193.25,21503000,188.77430725097656
2021-02-01,2021,195.13999938964844,199.2100067138672,195.02000427246094,198.36000061035156,12970700,193.7659454345703
2021-02-02,2021,200.85000610351562,204.35000610351562,200.0,202.61000061035156,11305100,197.91751098632812
2021-02-04,2021,203.24000549316406,209.67999267578125,203.10000610351562,209.25,14534800,204.40371704101562
2021-02-05,2021,209.97999572753906,210.1300048828125,208.66000366210938,208.77000427246094,10284000,203.93487548828125
2021-02-08,2021,210.0,210.64999389648438,205.91000366210938,206.88999938964844,8637100,202.09837341308594
2021-02-09,2021,205.75999450683594,207.6300048828125,203.6999969482422,206.52000427246094,7619400,201.7369842529297
2021-02-10,2021,207.97000122070312,207.97000122070312,205.94000244140625,206.44000244140625,8467600,201.65879821777344
2021-02-11,2021,207.3300018310547,211.58999633789062,207.19000244140625,210.66000366210938,8411100,206.10055541992188
2021-02-12,2021,209.36000061035156,211.1300048828125,207.67999267578125,209.9600067138672,6911000,205.4157257080078
2021-02-16,2021,210.66000366210938,211.0500030517578,207.35000610351562,207.89999389648438,9652700,203.4002685546875
2021-02-17,2021,205.25999450683594,208.27999877929688,205.05999755859375,207.50999450683594,8373200,203.0187225341797
2021-02-18,2021,205.8800048828125,209.6999969482422,204.9600067138672,209.35000610351562,7328600,204.8188934326172
2021-02-19,2021,209.33999633789062,209.52999877929688,203.75999450683594,204.72999572753906,15011500,200.2989044189453
2021-02-22,2021,203.5500030517578,210.64999389648438,203.11000061035156,208.32000732421875,8337700,203.8112030029297
2021-02-23,2021,207.39999389648438,213.91000366210938,206.5500030517578,212.11000061035156,10571700,207.5191650390625
2021-02-24,2021,212.36000061035156,220.52999877929688,211.2899932861328,219.42999267578125,12039000,214.6807403564453
2021-02-25,2021,219.2899932861328,220.4499969482422,212.5800018310547,213.75,11404300,209.12367248535156
2021-02-26,2021,214.0500030517578,215.2100067138672,210.74000549316406,212.38999938964844,11730000,207.79310607910156
2021-03-01,2021,214.97000122070312,217.8000030517578,214.7899932861328,216.6300048828125,6982000,211.94134521484375
2021-03-02,2021,216.9600067138672,217.92999267578125,214.82000732421875,215.77000427246094,6155200,211.09996032714844
2021-03-03,2021,215.14999389648438,217.19000244140625,212.86000061035156,214.85000610351562,6484600,210.1999053955078
2021-03-04,2021,215.97000122070312,217.02000427246094,208.6699981689453,211.5,10658900,206.92236328125
2021-03-05,2021,213.72999572753906,216.10000610351562,209.6300048828125,215.41000366210938,7582000,210.7477569580078
2021-03-08,2021,216.97999572753906,226.1300048828125,215.80999755859375,220.27000427246094,14750400,215.50257873535156
2021-03-09,2021,222.05999755859375,225.0,220.19000244140625,220.36000061035156,9228600,215.5906219482422
2021-03-10,2021,220.72000122070312,224.19000244140625,219.39999389648438,223.1699981689453,7822900,218.33978271484375
2021-03-11,2021,224.52999877929688,228.22999572753906,223.80999755859375,226.14999389648438,10053400,221.25527954101562
2021-03-12,2021,225.27999877929688,226.5399932861328,223.4199981689453,224.36000061035156,8172400,219.5040283203125
2021-03-15,2021,224.22999572753906,227.08999633789062,221.74000549316406,223.27000427246094,9306100,218.43760681152344
2021-03-16,2021,223.7100067138672,225.5800018310547,222.3000030517578,224.6999969482422,8949300,219.836669921875
2021-03-17,2021,225.0500030517578,226.24000549316406,221.75999450683594,223.02000427246094,8675600,218.1930694580078
2021-03-18,2021,221.42999267578125,222.52000427246094,219.5800018310547,220.66000366210938,9321800,215.8841094970703
2021-03-19,2021,219.1199951171875,220.1699981689453,206.8800048828125,206.89999389648438,32209700,202.4219207763672
2021-03-22,2021,206.5500030517578,212.2899932861328,206.22999572753906,208.0,11371600,203.49810791015625
2021-03-23,2021,209.0500030517578,209.9600067138672,207.5,208.14999389648438,8820700,203.64488220214844
2021-03-24,2021,208.75,211.13999938964844,207.92999267578125,208.07000732421875,10101600,203.5666046142578
2021-03-25,2021,207.6699981689453,208.82000732421875,205.77999877929688,207.97000122070312,8390800,203.46878051757812
2021-03-26,2021,208.25,213.6999969482422,207.6999969482422,213.52999877929688,7399900,208.90843200683594
2021-03-29,2021,212.4499969482422,215.2899932861328,211.1199951171875,214.50999450683594,7792300,209.8671875
2021-03-30,2021,213.00999450683594,214.14999389648438,211.41000366210938,211.89999389648438,5498000,207.31369018554688
2021-03-31,2021,212.5500030517578,214.11000061035156,211.5500030517578,211.72999572753906,13180000,207.14739990234375
2021-04-01,2021,213.77999877929688,217.74000549316406,212.3000030517578,216.86000061035156,6138400,212.1663360595703
2021-04-05,2021,218.60000610351562,220.50999450683594,217.30999755859375,219.0399932861328,10440500,214.29917907714844
2021-04-06,2021,217.6199951171875,219.39999389648438,215.33999633789062,218.64999389648438,7828100,213.9176025390625
2021-04-07,2021,219.1199951171875,221.0399932861328,218.63999938964844,219.27000427246094,5614300,214.52418518066406
2021-04-08,2021,219.97000122070312,222.82000732421875,218.11000061035156,220.6999969482422,11042000,215.92327880859375
2021-04-09,2021,221.0,222.60000610351562,219.50999450683594,222.52000427246094,5724900,217.703857421875
2021-04-12,2021,220.24000549316406,221.91000366210938,219.22000122070312,221.47000122070312,6315200,216.67657470703125
2021-04-13,2021,221.0,221.6199951171875,220.22000122070312,221.02000427246094,4764000,216.23631286621094
2021-04-14,2021,221.0,223.10000610351562,220.07000732421875,221.97999572753906,4972600,217.175537109375
2021-04-15,2021,223.88999938964844,227.6300048828125,223.86000061035156,226.27999877929688,8698100,221.38247680664062
2021-04-16,2021,227.1699981689453,227.8000030517578,225.75999450683594,226.41000366210938,6829400,221.50967407226562
2021-04-19,2021,225.75,227.5800018310547,225.0800018310547,225.7899932861328,6541600,220.903076171875
2021-04-20,2021,224.77999877929688,225.3800048828125,221.82000732421875,223.27999877929688,5799100,218.4473876953125
2021-04-21,2021,223.30999755859375,227.8699951171875,222.8699951171875,227.4499969482422,9490600,222.52716064453125
2021-04-22,2021,227.3000030517578,230.92999267578125,226.88999938964844,227.57000732421875,7303000,222.6445770263672
2021-04-23,2021,228.61000061035156,231.82000732421875,227.7100067138672,230.0,5345200,225.02195739746094
2021-04-26,2021,230.77000427246094,232.9499969482422,229.52000427246094,230.33999633789062,5650000,225.35459899902344
2021-04-27,2021,231.02999877929688,231.16000366210938,228.99000549316406,229.91000366210938,6642100,224.9339141845703
2021-04-28,2021,230.9499969482422,236.27000427246094,230.6699981689453,233.4499969482422,10111400,228.3972930908203
2021-04-29,2021,235.22999572753906,237.5,233.14999389648438,236.86000061035156,7411400,231.7334747314453
2021-04-30,2021,235.32000732421875,235.92999267578125,232.2899932861328,233.55999755859375,10260200,228.50489807128906
2021-05-03,2021,234.0500030517578,235.74000549316406,231.38999938964844,232.61000061035156,8174400,227.57546997070312
2021-05-04,2021,231.60000610351562,232.38999938964844,230.22999572753906,232.02999877929688,5884500,227.00802612304688
2021-05-05,2021,233.85000610351562,233.85000610351562,228.66000366210938,229.2100067138672,6523200,224.2490692138672
2021-05-06,2021,229.6300048828125,231.5800018310547,228.66000366210938,231.32000732421875,6124100,226.3134307861328
2021-05-07,2021,232.33999633789062,233.22000122070312,230.7100067138672,232.1199951171875,4528700,227.0960693359375
2021-05-10,2021,231.60000610351562,232.0,225.16000366210938,225.97000122070312,9627400,221.0791778564453
2021-05-11,2021,223.74000549316406,226.4199981689453,222.0399932861328,225.47999572753906,7633300,220.59979248046875
2021-05-12,2021,223.6300048828125,225.0,220.30999755859375,220.6300048828125,7721300,215.85475158691406
2021-05-13,2021,221.50999450683594,224.89999389648438,220.88999938964844,223.74000549316406,6650100,219.2154083251953
2021-05-17,2021,226.17999267578125,227.16000366210938,225.32000732421875,226.44000244140625,5534200,221.86083984375
2021-05-18,2021,228.38999938964844,229.17999267578125,225.42999267578125,225.57000732421875,6900000,221.00840759277344
2021-05-19,2021,222.75999450683594,224.85000610351562,221.7899932861328,224.58999633789062,9311900,220.04820251464844
2021-05-20,2021,225.44000244140625,227.60000610351562,225.24000549316406,226.44000244140625,7478600,221.86083984375
2021-05-21,2021,226.8800048828125,229.30999755859375,226.5500030517578,226.77000427246094,5603900,222.1841278076172
2021-05-24,2021,227.9499969482422,230.11000061035156,227.6300048828125,229.32000732421875,4040100,224.68258666992188
2021-05-25,2021,229.89999389648438,230.19000244140625,228.4199981689453,229.02000427246094,4689100,224.3886260986328
2021-05-26,2021,228.0500030517578,229.35000610351562,226.3800048828125,227.07000732421875,4295600,222.4780731201172
2021-05-27,2021,227.75999450683594,228.4199981689453,226.3699951171875,226.86000061035156,5969600,222.27230834960938
2021-05-28,2021,227.58999633789062,229.42999267578125,227.14999389648438,227.3000030517578,5779700,222.7034149169922
2021-06-01,2021,229.44000244140625,230.0800018310547,226.27999877929688,226.6300048828125,5091500,222.04696655273438
2021-06-02,2021,229.22000122070312,233.11000061035156,228.77999877929688,229.66000366210938,9081100,225.0157012939453
2021-06-03,2021,229.0,230.38999938964844,227.77000427246094,228.11000061035156,6382400,223.49703979492188
2021-06-04,2021,229.35000610351562,230.6999969482422,228.72999572753906,230.13999938964844,5085700,225.48597717285156
2021-06-07,2021,232.85000610351562,234.67999267578125,230.0800018310547,231.32000732421875,5421300,226.6421356201172
2021-06-08,2021,232.14999389648438,232.85000610351562,230.16000366210938,232.0500030517578,4170600,227.3573760986328
2021-06-09,2021,232.5,234.85000610351562,232.1199951171875,232.30999755859375,4659000,227.61209106445312
2021-06-10,2021,233.10000610351562,234.25999450683594,232.1300048828125,233.9499969482422,4452500,229.2189178466797
2021-06-11,2021,234.38999938964844,235.44000244140625,233.7100067138672,234.9600067138672,5378300,230.20848083496094
2021-06-14,2021,234.6999969482422,235.22000122070312,231.57000732421875,234.0800018310547,5805800,229.34629821777344
2021-06-15,2021,234.44000244140625,234.8000030517578,232.6199951171875,232.97999572753906,7093800,228.26853942871094
2021-06-16,2021,233.6199951171875,234.17999267578125,228.0,229.60000610351562,8905400,224.95689392089844
2021-06-17,2021,229.2100067138672,233.33999633789062,229.2100067138672,232.14999389648438,6876700,227.45533752441406
2021-06-18,2021,230.4499969482422,232.17999267578125,229.22000122070312,230.41000366210938,8840000,225.7505340576172
2021-06-21,2021,231.4499969482422,235.00999450683594,230.39999389648438,234.32000732421875,7298400,229.5814666748047
2021-06-22,2021,234.3000030517578,236.08999633789062,233.24000549316406,235.92999267578125,8858400,231.1588592529297
2021-06-23,2021,235.4499969482422,235.9199981689453,233.94000244140625,234.67999267578125,6814700,229.93414306640625
2021-06-24,2021,237.0,238.25,235.41000366210938,236.24000549316406,4611500,231.46261596679688
2021-06-25,2021,236.39999389648438,238.47999572753906,236.32000732421875,237.32000732421875,7825200,232.52078247070312
2021-06-28,2021,238.0,238.3699951171875,231.86000061035156,234.08999633789062,9301700,229.3560791015625
2021-06-29,2021,234.57000732421875,236.52000427246094,234.14999389648438,235.9499969482422,11897700,231.17848205566406
2021-06-30,2021,235.11000061035156,236.39999389648438,233.82000732421875,233.82000732421875,7797100,229.091552734375
2021-07-01,2021,234.1999969482422,236.25,234.0500030517578,235.14999389648438,5329600,230.3946533203125
2021-07-02,2021,235.8300018310547,238.77999877929688,235.82000732421875,238.6300048828125,4383700,233.80429077148438
2021-07-06,2021,239.5,240.61000061035156,237.2100067138672,239.60000610351562,8048700,234.75469970703125
2021-07-07,2021,240.25999450683594,241.0399932861328,238.3000030517578,240.0,4366100,235.14659118652344
2021-07-08,2021,236.97000122070312,237.07000732421875,234.5500030517578,236.61000061035156,6388000,231.82513427734375
2021-07-09,2021,238.75999450683594,239.4499969482422,237.4199981689453,238.47000122070312,5615900,233.64752197265625
2021-07-12,2021,237.5800018310547,238.50999450683594,237.27000427246094,237.8699951171875,7010700,233.05963134765625
2021-07-13,2021,238.25,242.47999572753906,238.25,242.35000610351562,8079200,237.44906616210938
2021-07-14,2021,243.22000122070312,246.80999755859375,242.82000732421875,245.99000549316406,8693400,241.01544189453125
2021-07-15,2021,245.30999755859375,248.8000030517578,245.30999755859375,248.5500030517578,10135100,243.52369689941406
2021-07-16,2021,249.99000549316406,250.4600067138672,247.52000427246094,248.1199951171875,8674500,243.1023712158203
2021-07-19,2021,243.99000549316406,244.4499969482422,238.89999389648438,240.41000366210938,11474600,235.5482635498047
2021-07-20,2021,240.63999938964844,244.2100067138672,239.50999450683594,242.6999969482422,7072300,237.7919921875
2021-07-21,2021,243.2899932861328,246.89999389648438,242.3000030517578,243.66000366210938,11241400,238.7325897216797
2021-07-22,2021,243.77999877929688,245.35000610351562,243.14999389648438,244.13999938964844,10293600,239.20286560058594
2021-07-23,2021,246.75999450683594,250.00999450683594,246.75999450683594,249.02000427246094,6766000,243.98419189453125
2021-07-26,2021,249.2100067138672,250.36000061035156,247.6999969482422,250.25,4879000,245.18931579589844
2021-07-27,2021,249.19000244140625,252.6699981689453,248.22000122070312,250.92999267578125,7038300,245.8555450439453
2021-07-28,2021,250.0500030517578,251.5,245.91000366210938,246.94000244140625,9036500,241.94627380371094
2021-07-29,2021,248.11000061035156,250.3800048828125,247.10000610351562,247.9199981689453,7495300,242.90643310546875
2021-07-30,2021,247.2100067138672,248.4600067138672,246.0,246.38999938964844,5804700,241.40737915039062
2021-08-02,2021,246.24000549316406,247.8300018310547,238.3699951171875,239.77999877929688,9989500,234.93104553222656
2021-08-03,2021,240.6300048828125,241.38999938964844,234.02999877929688,237.08999633789062,9839000,232.29544067382812
2021-08-04,2021,237.0,237.5500030517578,235.0500030517578,236.6699981689453,8171800,231.88392639160156
2021-08-05,2021,236.61000061035156,240.25,236.42999267578125,240.2100067138672,5337500,235.3523712158203
2021-08-06,2021,240.0,242.60000610351562,239.86000061035156,241.39999389648438,4509700,236.51824951171875
2021-08-09,2021,241.75,242.17999267578125,238.0500030517578,240.0,5226900,235.14659118652344
2021-08-10,2021,240.50999450683594,241.33999633789062,235.55999755859375,238.07000732421875,7185700,233.25563049316406
2021-08-11,2021,238.0800018310547,238.36000061035156,234.5800018310547,235.05999755859375,7375700,230.30650329589844
2021-08-12,2021,233.88999938964844,234.11000061035156,231.02000427246094,231.7899932861328,9867000,227.41220092773438
2021-08-13,2021,232.0,233.27000427246094,231.39999389648438,232.64999389648438,5445400,228.25596618652344
2021-08-16,2021,232.2100067138672,235.47999572753906,230.1999969482422,235.36000061035156,7575900,230.914794921875
2021-08-17,2021,235.0,235.6699981689453,233.22000122070312,234.52999877929688,6850500,230.10047912597656
2021-08-18,2021,233.9199981689453,234.35000610351562,231.47000122070312,231.6300048828125,4996500,227.25523376464844
2021-08-19,2021,229.0399932861328,232.42999267578125,228.89999389648438,231.57000732421875,5761300,227.1963348388672
2021-08-20,2021,231.8699951171875,232.16000366210938,230.3000030517578,231.36000061035156,5522200,226.99034118652344
2021-08-23,2021,232.6999969482422,234.64999389648438,232.0,234.13999938964844,6342000,229.7178192138672
2021-08-24,2021,235.0399932861328,236.19000244140625,233.9499969482422,234.24000549316406,5081800,229.81594848632812
2021-08-25,2021,235.0,235.0,232.0800018310547,232.58999633789062,5277100,228.19708251953125
2021-08-26,2021,232.1300048828125,232.6300048828125,230.14999389648438,230.52000427246094,5889100,226.16616821289062
2021-08-27,2021,231.02000427246094,233.0500030517578,230.22999572753906,232.69000244140625,6369000,228.2952117919922
2021-08-30,2021,232.69000244140625,233.6699981689453,229.9199981689453,231.22999572753906,6448000,226.86276245117188
2021-08-31,2021,230.91000366210938,231.83999633789062,228.66000366210938,229.10000610351562,9405100,224.77301025390625
2021-09-01,2021,229.10000610351562,230.77999877929688,228.77000427246094,230.1199951171875,8177600,225.7737274169922
2021-09-02,2021,230.42999267578125,230.5500030517578,221.9600067138672,224.17999267578125,19708800,219.94590759277344
2021-09-03,2021,224.0,227.3000030517578,223.35000610351562,225.11000061035156,11532000,220.8583526611328
2021-09-07,2021,226.74000549316406,228.0,225.86000061035156,226.27000427246094,9662600,221.9964599609375
2021-09-08,2021,227.3800048828125,230.22000122070312,227.0399932861328,229.08999633789062,10652600,224.76319885253906
2021-09-09,2021,229.30999755859375,230.0,227.10000610351562,227.49000549316406,5853000,223.19342041015625
2021-09-10,2021,229.85000610351562,230.0399932861328,224.82000732421875,224.91000366210938,6715400,220.66213989257812
2021-09-13,2021,225.52999877929688,227.1999969482422,223.41000366210938,224.6300048828125,6808100,220.387451171875
2021-09-14,2021,225.0,225.80999755859375,222.27999877929688,223.02999877929688,6575700,218.817626953125
2021-09-15,2021,222.52000427246094,224.83999633789062,221.36000061035156,223.80999755859375,6535800,219.58294677734375
2021-09-16,2021,223.86000061035156,225.1999969482422,222.75,224.3300018310547,5928500,220.0930938720703
2021-09-17,2021,222.4499969482422,223.6999969482422,219.3000030517578,221.75,13787400,217.56185913085938
2021-09-20,2021,216.9600067138672,220.5,216.30999755859375,220.0500030517578,8822600,215.89390563964844
2021-09-21,2021,220.75,222.1699981689453,218.97999572753906,220.1699981689453,7033600,216.01168823242188
2021-09-22,2021,221.39999389648438,224.10000610351562,221.10000610351562,222.75,6005900,218.54293823242188
2021-09-23,2021,225.0,228.6999969482422,224.36000061035156,228.30999755859375,7952700,223.99794006347656
2021-09-24,2021,228.92999267578125,231.9499969482422,228.6199951171875,231.58999633789062,6461200,227.2159881591797
2021-09-27,2021,231.72000122070312,233.3300018310547,228.77000427246094,229.60000610351562,6881100,225.26358032226562
2021-09-28,2021,228.8699951171875,228.8699951171875,224.0,225.55999755859375,6951400,221.29983520507812
2021-09-29,2021,226.8000030517578,229.02000427246094,226.08999633789062,226.67999267578125,6432700,222.398681640625
2021-09-30,2021,227.5800018310547,228.7899932861328,222.6300048828125,222.75,7128500,218.54293823242188
2021-10-01,2021,224.1699981689453,231.55999755859375,223.47000122070312,230.4600067138672,7925400,226.1073455810547
2021-10-04,2021,230.0,230.3300018310547,220.80999755859375,224.72999572753906,10283400,220.48556518554688
2021-10-05,2021,225.47999572753906,227.3800048828125,223.9199981689453,224.27999877929688,5814000,220.0440673828125
2021-10-06,2021,222.0399932861328,226.6199951171875,221.25,226.50999450683594,5420900,222.23193359375
2021-10-07,2021,228.91000366210938,231.16000366210938,228.49000549316406,230.5500030517578,6561900,226.1956329345703
2021-10-08,2021,231.0,232.72999572753906,230.17999267578125,230.27000427246094,3735200,225.92091369628906
2021-10-11,2021,230.00999450683594,230.32000732421875,224.8699951171875,225.11000061035156,5620200,220.8583526611328
2021-10-12,2021,225.55999755859375,226.22000122070312,222.9199981689453,224.0500030517578,5448200,219.81838989257812
2021-10-13,2021,223.1300048828125,225.86000061035156,218.6300048828125,222.4600067138672,9076000,218.25840759277344
2021-10-14,2021,224.1199951171875,225.64999389648438,223.05999755859375,225.17999267578125,5590500,220.9270477294922
2021-10-15,2021,227.22000122070312,231.08999633789062,226.72999572753906,230.99000549316406,6355100,226.62733459472656
2021-10-18,2021,230.17999267578125,232.75999450683594,228.13999938964844,230.64999389648438,5580200,226.29373168945312
2021-10-19,2021,231.9499969482422,233.63999938964844,230.67999267578125,233.52000427246094,4409700,229.10952758789062
2021-10-20,2021,233.4600067138672,233.8000030517578,231.30999755859375,231.4199981689453,5401800,227.04917907714844
2021-10-21,2021,230.6999969482422,230.8300018310547,226.3000030517578,230.24000549316406,5982200,225.89149475097656
2021-10-22,2021,230.2899932861328,232.82000732421875,228.7100067138672,231.22999572753906,3788000,226.86276245117188
2021-10-25,2021,233.4499969482422,234.86000061035156,232.2899932861328,233.8800048828125,4938700,229.46275329589844
2021-10-26,2021,235.52999877929688,236.9600067138672,231.3300018310547,231.82000732421875,7814500,227.44166564941406
2021-10-27,2021,224.75,224.75,215.66000366210938,215.77999877929688,22958100,211.70458984375
2021-10-28,2021,219.25,219.99000549316406,209.00999450683594,209.83999633789062,23199400,205.87680053710938
2021-10-29,2021,209.2100067138672,213.6699981689453,208.5399932861328,211.77000427246094,14329800,207.77032470703125
2021-11-01,2021,213.49000549316406,215.25,211.4499969482422,212.4600067138672,13210300,208.4473114013672
2021-11-02,2021,213.16000366210938,213.35000610351562,207.82000732421875,209.13999938964844,14688700,205.18997192382812
2021-11-03,2021,209.69000244140625,210.14999389648438,206.72999572753906,208.10000610351562,11486700,204.1696319580078
2021-11-04,2021,209.16000366210938,212.36000061035156,207.8699951171875,208.77999877929688,11368200,204.83677673339844
2021-11-05,2021,211.9499969482422,217.6300048828125,211.36000061035156,216.6699981689453,14273600,212.5778045654297
2021-11-08,2021,218.3699951171875,221.61000061035156,218.14999389648438,220.49000549316406,13500100,216.32562255859375
2021-11-09,2021,219.69000244140625,220.41000366210938,212.9199981689453,213.38999938964844,11535000,209.35972595214844
2021-11-10,2021,213.5500030517578,216.9499969482422,213.3300018310547,215.55999755859375,10063600,211.86102294921875
2021-11-11,2021,216.47000122070312,216.77999877929688,210.16000366210938,210.4199981689453,13546900,206.80921936035156
2021-11-12,2021,211.5,213.5800018310547,211.42999267578125,212.08999633789062,7660500,208.45057678222656
2021-11-15,2021,213.6199951171875,216.39999389648438,211.80999755859375,212.3000030517578,9596900,208.65699768066406
2021-11-16,2021,212.16000366210938,215.64999389648438,211.66000366210938,215.17999267578125,8719600,211.48756408691406
2021-11-17,2021,205.9499969482422,207.30999755859375,199.4600067138672,205.05999755859375,38379600,201.5412139892578
2021-11-18,2021,206.5,207.8699951171875,201.27000427246094,203.3300018310547,18292200,199.84092712402344
2021-11-19,2021,202.0399932861328,203.5,199.85000610351562,200.86000061035156,18032600,197.41331481933594
2021-11-22,2021,200.0,201.6999969482422,194.60000610351562,195.5800018310547,21185800,192.2239227294922
2021-11-23,2021,196.97000122070312,198.9199981689453,194.3800048828125,198.49000549316406,14742700,195.083984375
2021-11-24,2021,198.1699981689453,203.9499969482422,197.63999938964844,203.25,12026800,199.7622528076172
2021-11-26,2021,193.32000732421875,199.19000244140625,192.5500030517578,197.64999389648438,10987600,194.2583770751953
2021-11-29,2021,201.0,201.25,195.36000061035156,196.2899932861328,14633500,192.9217071533203
2021-12-01,2021,196.02999877929688,196.80999755859375,190.10000610351562,190.16000366210938,13204900,186.89691162109375
2021-12-02,2021,192.0,199.44000244140625,191.85000610351562,198.2899932861328,13976300,194.8873748779297
2021-12-03,2021,198.27000427246094,198.47000122070312,194.0399932861328,196.32000732421875,10660500,192.9512176513672
2021-12-06,2021,198.77000427246094,204.22000122070312,197.74000549316406,202.67999267578125,10722100,199.20205688476562
2021-12-07,2021,206.0,207.94000244140625,205.88999938964844,207.3699951171875,11897200,203.81158447265625
2021-12-08,2021,207.66000366210938,209.47999572753906,205.7100067138672,208.99000549316406,11749200,205.40377807617188
2021-12-09,2021,208.52000427246094,212.1999969482422,207.1699981689453,211.38999938964844,10176800,207.7626190185547
2021-12-10,2021,211.89999389648438,214.25,210.86000061035156,213.39999389648438,8882700,209.73809814453125
2021-12-13,2021,212.4499969482422,213.32000732421875,209.97999572753906,211.02000427246094,8844300,207.39895629882812
2021-12-14,2021,210.72999572753906,213.3699951171875,208.4499969482422,209.97999572753906,9832300,206.37680053710938
2021-12-15,2021,209.39999389648438,212.49000549316406,207.86000061035156,212.30999755859375,10892500,208.6668243408203
2021-12-16,2021,215.2899932861328,216.27000427246094,211.61000061035156,214.3699951171875,8548400,210.6914520263672
2021-12-17,2021,212.8000030517578,213.2100067138672,207.7899932861328,211.8800048828125,11578400,208.2442169189453
2021-12-20,2021,209.08999633789062,209.77000427246094,206.86000061035156,208.74000549316406,9434400,205.15809631347656
2021-12-21,2021,210.61000061035156,216.16000366210938,210.36000061035156,215.3800048828125,6993700,211.68414306640625
2021-12-22,2021,213.85000610351562,218.94000244140625,213.85000610351562,217.9600067138672,6003400,214.21986389160156
2021-12-23,2021,218.44000244140625,218.52000427246094,216.6199951171875,216.6199951171875,4798200,212.90284729003906
2021-12-27,2021,217.67999267578125,218.1199951171875,214.8800048828125,217.6300048828125,4818400,213.8955535888672
2021-12-28,2021,216.00999450683594,219.72999572753906,215.5800018310547,218.0500030517578,4279800,214.30831909179688
2021-12-29,2021,217.75999450683594,218.94000244140625,217.3300018310547,218.1699981689453,3223100,214.42625427246094
2021-12-30,2021,217.97000122070312,219.14999389648438,217.14999389648438,217.8699951171875,3812800,214.13137817382812
2021-12-31,2021,216.80999755859375,217.97999572753906,215.49000549316406,216.7100067138672,4723300,212.9913330078125
2022-01-03,2022,217.52000427246094,222.05999755859375,217.00999450683594,221.42999267578125,7694500,217.63031005859375
2022-01-04,2022,222.0,226.7899932861328,221.80999755859375,222.4600067138672,10629300,218.6426544189453
2022-01-05,2022,222.63999938964844,225.27000427246094,219.9199981689453,220.0,9594600,216.224853515625
2022-01-06,2022,217.8000030517578,221.91000366210938,217.5500030517578,219.75,7877500,215.97915649414062
2022-01-07,2022,217.30999755859375,220.1999969482422,215.63999938964844,216.9600067138672,10702100,213.23703002929688
2022-01-10,2022,213.97999572753906,214.1999969482422,206.5,211.97000122070312,11978600,208.33267211914062
2022-01-11,2022,211.4199981689453,214.9499969482422,208.74000549316406,214.3800048828125,8803100,210.70132446289062
2022-01-12,2022,214.47999572753906,217.5800018310547,213.80999755859375,215.7100067138672,6923300,212.0084686279297
2022-01-13,2022,216.85000610351562,220.47999572753906,214.66000366210938,215.0,8867700,211.3106689453125
2022-01-14,2022,214.1699981689453,218.25,213.7100067138672,214.6699981689453,8838100,210.98631286621094
2022-01-18,2022,215.8800048828125,216.91000366210938,214.3300018310547,215.7100067138672,9099300,212.0084686279297
2022-01-19,2022,213.0,218.22999572753906,212.11000061035156,214.67999267578125,9399800,210.99612426757812
2022-01-20,2022,214.72000122070312,219.60000610351562,213.94000244140625,214.35000610351562,8532700,210.67181396484375
2022-01-21,2022,215.4600067138672,215.60000610351562,205.82000732421875,205.92999267578125,16200200,202.39630126953125
2022-01-24,2022,202.17999267578125,202.72000122070312,195.64999389648438,201.85000610351562,16054000,198.38629150390625
2022-01-25,2022,199.6199951171875,205.3800048828125,196.99000549316406,202.0,12125500,198.53372192382812
2022-01-26,2022,204.27999877929688,210.86000061035156,203.6699981689453,205.8699951171875,10817600,202.33731079101562
2022-01-27,2022,209.5,210.9600067138672,205.85000610351562,206.14999389648438,12009800,202.6125030517578
2022-01-28,2022,220.63999938964844,228.1199951171875,216.10000610351562,228.0,26425300,224.0876007080078
2022-01-31,2022,225.5500030517578,226.3800048828125,222.0500030517578,226.1699981689453,12380600,222.28900146484375
2022-02-01,2022,226.89999389648438,234.61000061035156,226.4199981689453,232.36000061035156,12247200,228.37274169921875
2022-02-02,2022,231.3000030517578,235.85000610351562,230.00999450683594,235.4199981689453,10590500,231.38023376464844
2022-02-03,2022,233.0399932861328,233.49000549316406,230.5500030517578,231.5399932861328,9968000,227.5668487548828
2022-02-04,2022,228.5,230.22000122070312,224.9499969482422,228.38999938964844,10848100,224.4709014892578
2022-02-07,2022,228.0,229.9199981689453,226.00999450683594,227.16000366210938,5984500,223.2620086669922
2022-02-08,2022,226.25999450683594,228.5,224.75,227.94000244140625,7542000,224.02862548828125
2022-02-09,2022,230.1300048828125,233.14999389648438,230.1199951171875,230.8699951171875,7772800,226.90834045410156
2022-02-10,2022,228.02999877929688,229.9499969482422,224.8699951171875,225.58999633789062,6794600,222.07965087890625
2022-02-11,2022,227.25,229.10000610351562,223.5399932861328,224.69000244140625,7535200,221.19369506835938
2022-02-14,2022,223.2899932861328,227.25999450683594,222.80999755859375,225.33999633789062,8280800,221.8335418701172
2022-02-15,2022,227.27000427246094,229.2899932861328,224.91000366210938,227.82000732421875,9461700,224.2749481201172
